Prvdr_CCN,Prvdr_Org_Name,Prvdr_City,Prvdr_St,Prvdr_State_FIPS,Prvdr_Zip5,Prvdr_State_Abrvtn,Prvdr_RUCA,Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt,zip_lat,zip_lon
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,32,108201.5,35316.40625,33627.90625,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",15,116479.73333,27097.6,24237.933333,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",46,134524.97826,25993.217391,22047.478261,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",26,62029.230769,12406.923077,10271.076923,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,221,76633.122172,17181.751131,13969.248869,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,12,37542.0,10343.166667,8131.5,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,22,80594.590909,20277.045455,17846.363636,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,23,54923.130435,12410.130435,9972.0434783,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,18,38872.666667,8815.6111111,6994.3888889,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,20,83799.45,15096.5,12745.5,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,30,43595.3,9535.8,6725.9,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,18,46354.166667,7366.0,4431.5,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,37,50240.459459,10481.621622,7949.7837838,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,25,29739.2,9111.08,6869.96,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,29,88496.793103,23979.137931,21745.724138,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,12,277158.91667,71442.333333,67501.666667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,21,91869.095238,28086.333333,20582.571429,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,48,93575.979167,21044.541667,18807.916667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,32,64692.03125,11913.28125,9441.46875,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,13,45179.692308,9913.3076923,7755.9230769,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",39,75400.410256,16596.205128,13332.051282,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",67,48215.761194,9753.1343284,7173.761194,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,34,74328.352941,20111.705882,17256.764706,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,31,48197.483871,12167.83871,8864.8709677,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,13,89506.615385,19966.153846,18239.538462,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,11,106063.90909,24388.090909,21704.181818,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",445,DISORDERS OF THE BILIARY TRACT WITH CC,11,53996.272727,12719.090909,10528.363636,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,61,74663.786885,21865.065574,17886.180328,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,12,117820.5,35098.75,32222.5,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,12,91631.5,23507.166667,21093.916667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,13,108797.76923,26492.615385,20349.846154,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",545,CONNECTIVE TISSUE DISORDERS WITH MCC,11,98513.454545,26626.636364,24619.090909,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",551,MEDICAL BACK PROBLEMS WITH MCC,17,69771.529412,20350.411765,17965.117647,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,39,52606.512821,11131.794872,8823.2307692,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,11,43395.636364,9566.5454545,7408.6363636,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,15,79997.733333,19895.266667,17308.8,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,18,54798.611111,12031.388889,9550.3888889,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,19,127086.36842,27679.0,22756.894737,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,27,48712.185185,10472.814815,8493.9259259,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",61,79115.901639,16018.868852,13379.688525,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",41,59385.682927,10490.219512,7667.7804878,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",643,ENDOCRINE DISORDERS WITH MCC,14,84633.357143,18424.642857,15602.142857,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",644,ENDOCRINE DISORDERS WITH CC,12,58306.833333,12185.416667,9819.4166667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,13,175254.53846,43929.769231,39665.615385,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,45,76543.066667,18863.755556,16079.866667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,42,59857.333333,12550.47619,9814.7857143,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,74,80319.216216,16673.932432,13186.918919,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,55,51105.054545,10225.490909,7300.4545455,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,49,92061.816327,20637.204082,17434.387755,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,19,60017.368421,12290.210526,9325.7368421,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,23,66098.869565,17797.0,15577.478261,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,48,40935.583333,10447.395833,8611.7291667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",813,COAGULATION DISORDERS,14,64923.285714,18025.642857,15527.642857,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,71,267204.0,68676.267606,62084.0,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,71,253317.61972,77167.788732,70882.732394,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,302,110995.27815,26962.566225,23057.168874,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,46,60657.043478,12025.043478,9860.5869565,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,17,41852.0,15912.058824,14129.352941,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,12,90617.083333,24062.25,21053.916667,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",948,SIGNS AND SYMPTOMS WITHOUT MCC,11,65809.545455,11112.545455,9190.6363636,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",974,HIV WITH MAJOR RELATED CONDITION WITH MCC,12,136562.16667,36167.25,32077.583333,40.6626,-73.98678
330236,New York-Presbyterian Brooklyn Methodist Hospital,Brooklyn,506 Sixth Street,36,11215,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,25,170272.36,54686.16,45485.68,40.6626,-73.98678
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,34,13738.970588,14828.647059,13096.735294,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,23,10858.391304,9679.6086957,8394.2173913,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,14,8937.2142857,6109.1428571,4775.4285714,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",291,HEART FAILURE AND SHOCK WITH MCC,20,9341.55,9161.15,8460.95,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",11,7421.8181818,5953.1818182,4680.0909091,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,27,13021.777778,14219.444444,12778.703704,42.57523,-77.73829
330238,Nicholas H Noyes Memorial Hospital,Dansville,111  Clara Barton Street,36,14437,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,20,9352.25,7570.35,6558.95,42.57523,-77.73829
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,15,17699.533333,6721.2666667,5366.3333333,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,49,28420.061224,13650.77551,12168.061224,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,12,17919.166667,9038.0833333,7600.25,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,25,19597.12,7657.52,6900.16,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,29,16748.827586,8618.9655172,6855.2413793,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,12,9889.6666667,5555.5,4252.0,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",17,29008.058824,10306.058824,9375.1176471,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",15,15097.8,5839.8666667,4511.5333333,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,74,19857.027027,8065.8108108,6938.2162162,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,12,9995.4166667,4812.25,3348.8333333,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,15,12460.333333,6384.8,5132.8,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,13,8661.2307692,5339.0769231,4134.7692308,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",20,9891.8,5034.9,3627.9,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,36,40148.777778,11833.694444,10309.972222,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,11,30072.727273,14406.909091,10276.818182,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,14,50722.142857,13310.714286,11855.714286,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",13,16186.923077,4830.8461538,3739.0,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,25,23421.32,9816.84,8866.68,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,37,13351.864865,5651.5675676,4508.2702703,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,12,10681.75,6571.25,5397.4166667,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,21,7528.8571429,5065.5238095,3800.5714286,42.0788,-79.25735
330239,Upmc Chautauqua At Wca,Jamestown,207 Foote Avenue,36,14701,NY,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,20,62114.0,33716.3,30234.35,42.0788,-79.25735
